정류소명, 코드, 단축코드
춘의가구거리,210000077,46022
당아래지하차도.산업인력공단,210000078,46015
당아래지하차도.산업인력공단,210000079,46021
춘의가구거리,210000080,46020
송내초등학교,210000081,46089
법원.검찰청,210000082,46092
상1주민지원센터,210000083,46110
부인중학교,210000084,46108
한아름마을.반달마을,210000085,46729
복사골문화센터.부천시청소년센,210000086,46605
팰리스카운티.부천서초교입구,210000099,46051
시민운동장.시민회관,210000100,46053
KT부천지사,210000101,46014
신중동역5번출구.중흥중학교,210000105,46083
송내역.반달공영주차장,210000159,46039
신중동역4번출구.롯데백화점,210000163,46082
신중동역3번출구.롯데백화점,210000164,46056
신중동역6번출구.중흥중학교,210000168,46080
부인초교,210000187,46102
목련마을,210000188,46725
부인초교,210000214,46103
중앙공원.미리내마을,210000219,46620
그린타운상가.무지개마을,210000220,46618
상지초등학교,210000232,46633
중동시장.상동시장,210000233,46622
팰리스카운티.장말문예사거리,210000234,46040
복사골마을,210000235,46615
자동차매매단지,210000245,46101
자동차매매단지,210000246,46104
상도중학교,210000258,46601
중동역.부천여고,210000259,46087
상동시장.중동역.부천여고,210000282,46090
반달마을.법원.검찰청,210000285,46611
꿈동산.사랑마을,210000286,46603
성우아파트,210000290,45200
부천세무서,210000295,46034
손가면옥,210000296,46037
복사골마을,210000320,46616
상동시장.중동시장,210000321,46621
약대초등학교입구,210000338,46035
부천역.국민은행,210000339,46008
노마즈하우스.우리은행,210000340,46007
대성병원,210000341,46005
부천북초등학교.원미동우체국,210000342,46001
부천동행정복지센터.원미어울마,210000343,46003
춘의테크노파크단지앞,210000344,46016
춘의역6번출구,210000345,46017
공구상가.부천천문과학관,210000346,46023
온세미,210000347,46024
도당주민지원센터,210000348,46049
도당중학교,210000349,46687
부천북고.도당고,210000350,46041
KT북부천지사.365안전교육장,210000351,46028
북부도서관,210000352,46048
KT북부천지사.365안전교육장,210000353,46027
도당동장미원입구,210000354,46042
도당주민지원센터,210000355,45076
온세미,210000356,46033
공구상가.부천천문과학관,210000357,46029
춘의역7번출구,210000358,46018
춘의테크노파크단지앞,210000359,46019
부천동행정복지센터.원미어울마,210000360,46002
부천북초등학교.원미동우체국,210000361,46004
대성병원,210000362,46006
부천역북부.농협,210000363,46639
부천대입구,210000364,46010
KT부천지사,210000365,46013
시민운동장,210000366,46054
중동행정복지센터.시민회관,210000367,46052
팰리스카운티.부천서초교입구,210000368,46050
약대초등학교입구,210000369,46036
손가면옥,210000370,46043
도당사거리,210000372,46026
하나은행부천도당금융센터,210000373,45074
약대오거리.DB하이텍,210000374,46094
부천북고.도당고,210000375,45078
도당사거리.도당중학교,210000376,45073
부천대입구,210000404,46055
상지초등학교,210000439,46634
송내역.영화의거리,210000472,46095
부천시청.중동힐스테이트,210000482,46058
부천상상거리,210000564,46121
성우아파트,210000567,45204
송내역A,210000568,46060
옥길브리즈힐후문,211000092,44011
옥길동마을회관,211000094,44003
별빛마루도서관.소사경찰서,211000169,44013
제이드카운티1단지,211000172,44007
옥길동마을회관,211000209,44001
차병원카센터,211000226,45201
새소망교회,211000270,45203
제이드카운티2단지.헤일라움,211000275,44008
브리즈힐.센트리뷰,211000276,44012
부천남부생태공원입구,211000278,44020
옥길중.버들초등학교,211000279,44009
센트럴힐,211000281,44010
부천남부생태공원입구,211000282,44021
옥길동,211507980,44002
옥길동,211977296,44006
내촌사거리,212000003,45636
하나은행부천도당금융센터,212000004,45075
도당사거리,212000005,45067
내촌사거리,212000006,45635
오정동경인OBS방송국,212000008,45627
덕산고.봉오대로사거리,212000009,45631
여월중,212000012,45080
성곡파출소,212000013,45082
성곡동행정복지센터.홈플러스여,212000014,45013
원종종합시장.성곡사거리,212000015,45014
원종역3번출구,212000016,45024
원종역2번출구,212000027,45023
원종종합시장.성곡사거리,212000028,45004
성곡동행정복지센터.홈플러스여,212000029,45005
성곡파출소,212000030,45081
여월중,212000031,45079
부천종합운동장역5번출구,212000048,45003
여월휴먼시아4단지,212000049,45016
여월휴먼시아5단지,212000050,46727
서림아파트,212000051,45029
부강아파트,212000052,45054
고강사거리,212000053,45039
부강아파트,212000054,45043
서림아파트,212000055,45028
오정경찰서.여월휴먼시아5단지,212000056,46728
여월휴먼시아4단지,212000057,45002
부천종합운동장역6번출구,212000058,45015
수주도서관.고강선사유적공원,212000070,45045
수주초등학교,212000077,45047
수주도서관.고강선사유적공원,212000099,45044
부천우편집중국.부천실업고,212000108,45624
오정동경인OBS방송국,212000111,45628
부천우편집중국.부천실업고,212000120,45623
도당사거리.도당중학교,212000138,45064
서울농원,212000156,45605
서울농원,212000158,45604
수주초등학교,212000159,45038
고강사거리,212000160,45046
덕산고.봉오대로사거리,212000161,45632
여월휴먼시아1단지.까치울중학교,212000310,45639
여월휴먼시아1단지.까치울중학교,212000311,45640
오정경찰서.부천옹기박물관,212000374,45641
아파트형공장,213000001,38167
소하초중고등학교,213000005,38190
가리대사거리.소하상업지구,213000006,38193
뒷골사거리,213000007,38245
광명시장,213000009,38018
경기항공고등학교,213000010,38010
광명시청.한국폴리텍대학,213000011,38019
광명시청.한국폴리텍대학,213000012,38013
연서도서관.철산종합사회복지관,213000014,38093
현충근린공원,213000015,38099
광명북중고등학교,213000016,38080
철산우성아파트,213000018,38075
광명북중고등학교,213000019,38065
현충근린공원,213000020,38098
연서도서관.철산종합사회복지관,213000021,38094
모세로삼거리.광명시보훈회관,213000022,14096
광명시청.한국폴리텍대학,213000023,38015
광명초등학교,213000033,38006
광명초등학교,213000034,38011
광명남초등학교,213000035,38031
경기항공고등학교,213000045,38131
광명시장,213000046,38023
광명사거리역,213000047,38609
광남중학교,213000056,38051
온신초등학교,213000069,38622
안터마을,213000073,38623
하안버스공영차고지,213000074,38142
하안버스공영차고지,213000075,38626
영서전력소,213000076,38775
가림초등학교.자동차경매장,213000085,38164
하안3동행정복지센터.하안주공7.,213000086,38165
하안3동행정복지센터.하안주공7.,213000091,38153
가림중학교,213000092,38154
광명시청.광명시민회관,213000099,38129
광명시민회관,213000100,38108
하안2동행정복지센터.하안주공1.,213000101,38149
하안4동행정복지센터.하안주공4.,213000102,38171
하안사거리.12단지,213000103,38159
하안주공8.13단지,213000104,38150
기형도문학관.황용사,213000105,38621
오리서원.충현중학교.광휘고등학,213000106,38220
소하2동행정복지센터.광명동굴길,213000107,38221
서면초.안서중.창의경영고,213000108,38206
설월리마을.금강정사,213000109,38205
소하성당,213000110,38199
도도리주유소,213000111,38191
가리대사거리.소하상업지구,213000112,38194
자동차경매장.가림초등학교,213000115,38137
하안119안전센터,213000116,38147
광명농협,213000117,38169
철산리버빌아파트,213000118,38079
광명시민체육관,213000119,38614
광명이편한세상센트레빌아파트,213000120,38140
철산센트럴푸르지오,213000122,38122
광명경찰서,213000123,38110
광명성애병원,213000124,38113
철산주공12단지,213000125,38123
광성초.철산도서관.철산3동행정,213000126,38106
철산주공12단지,213000127,38119
철산역,213000128,38107
철산역.광명경찰서,213000129,38612
철산푸르지오하늘채아파트,213000130,38112
복지관운동장,213000132,38134
광명시민체육관,213000133,38144
광명우체국,213000134,38616
서면초.안서중.창의경영고,213000136,38196
광명시여성비전센터,213000137,38207
무의공이순신장군묘,213000139,38213
장절리,213000147,38238
동창골,213000148,38240
사들,213000149,38242
아방리입구,213000150,38250
원노온사,213000151,38229
가락골,213000152,38230
원광명,213000153,38059
광남중학교.광명교육청,213000154,38052
명문고등학교,213000155,38034
새마을시장,213000156,38029
광명사거리역.한진아파트,213000157,38026
광명21세기병원,213000158,38005
광명21세기병원,213000159,38007
철산래미안자이아파트,213000163,38116
광명경찰서,213000165,38115
철산현대아파트,213000171,38071
광복시장.철산두산위브아파트,213000172,38068
철산교,213000175,38255
철산교,213000176,38001
광복시장.철산두산위브아파트,213000179,38078
철산현대아파트,213000180,38084
소하초중고등학교,213000184,38175
아파트형공장,213000188,38166
하안주공8.13단지,213000189,38151
하안사거리.7단지,213000190,38155
하안4동행정복지센터.하안주공4.,213000191,38170
하안2동행정복지센터.하안주공1.,213000192,38145
철산역.광명경찰서,213000193,38611
영서전력소,213000194,38056
광남새마을금고,213000195,38025
광명사거리역,213000196,38008
한진아파트,213000197,38021
밤일로사거리,213000198,38058
광명시여성비전센터,213000200,38222
수자원공사광명가압장,213000201,38192
광명우체국,213000202,38133
광명사거리역,213000203,38016
새마을시장,213000204,38032
명문고등학교,213000205,38049
광남사거리.광명교육청,213000206,38053
원광명,213000207,38060
가락골,213000208,38233
원노온사,213000209,38234
온신초등학교,213000210,38235
사들,213000211,38241
동창골,213000212,38239
